id;user;item;answer;correct;moves;responseTime;time
6875;2078992;3;ZGVmIGZhY3RvcmlhbChuKToKICAgIGwgPSAxCiAgICBmb3IgaSBpbiByYW5nZSgxLCBuKzEpOgogICAgICAgIGwgPSBsKmkgCiAgICByZXR1cm4gbAo=;1;-1;357950;2018-05-12 10:41:18
6876;2078992;1;ZGVmIG51bWJlcnMobik6CiAgICBmb3IgaSBpbiByYW5nZSgxLCBuKzEpOgogICAgICAgIHByaW50KGkpCg==;1;-1;58600;2018-05-12 10:50:08
6877;2162436;13;ZGVmIHN0cmluZ19pbnRlcnNlY3Rpb24obGVmdCwgcmlnaHQpOgogZm9yIGksIHBydmVrIGluIGVudW1lcmF0ZShsZWZ0KToKICBmb3IgcywgcHJ2ZWsyIGluIGVudW1lcmF0ZShyaWdodCk6CiAgICBpZiBzPT1pIGFuZCBwcnZlayA9PSBwcnZlazI6CiAgICAgcHJpbnQocHJ2ZWsp;1;-1;56150;2018-05-12 12:26:57
6878;2163690;5;ZGVmIGR1cGxpY2F0aW9uKHRleHQpOgogICAgZm9yIGkgaW4gcmFuZ2UobGVuKHRleHQpKToKICAgICAgICBwcmludCA9ICh0ZXh0W2ldKjIsZW5kPSIiKQo=;0;-1;541750;2018-05-12 18:54:16
6879;2163758;14;ZGVmIHBhbGluZHJvbSh0ZXh0KToKICAgIGRlbGthID0gbGVuKHRleHQpLzIgLTEKICAgIGZvciBpIGluIHJhbmdlKGludChkZWxrYSkpOgogICAgICAgIGlmIHRleHRbaV0gIT0gdGV4dFstaS0xXToKICAgICAgICAgICAgcmV0dXJuIEZhbHNlCiAgICByZXR1cm4gVHJ1ZQ==;1;-1;124850;2018-05-12 19:52:44
6880;2162436;14;ZGVmIHBhbGluZHJvbSh0ZXh0KToKIGlmIHRleHQgPT0gdGV4dCBbOjotMV06CiAgcmV0dXJuIFRydWUKIGVsc2U6CiAgcmV0dXJuIEZhbHNl;1;-1;137750;2018-05-12 20:08:02
6881;2163758;19;ZGVmIHppZ3phZyh0ZXh0KToKICAgIHRleHQgPSBsaXN0KHRleHQpCiAgICB2eXNsZWRlayA9ICIiCiAgICBmb3IgaSBpbiByYW5nZShsZW4odGV4dCkpOgogICAgICAgIGlmIGkgJSAyID09IDE6CiAgICAgICAgICAgIHRleHRbaV0gPSAiLiIKICAgICAgICBmb3IgaSBpbiByYW5nZShsZW4odGV4dCkpOgogICAgICAgICAgICB2eXNsZWRlayA9IHZ5c2xlZGVrICsgdGV4dFtpXQ==;0;-1;73750;2018-05-12 20:14:32
6882;2086966;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKToKCXBsZWIgPSAiIgoJZm9yIGkgaW4gcmFuZ2UoKGxlbih0ZXh0MSkpICsgKGxlbih0ZXh0MikpKToKCQlpZiBpIDwgbGVuKHRleHQxKToKCQkJcGxlYiA9IHBsZWIgKyB0ZXh0MVtpXQoJCWlmIGkgPCBsZW4odGV4dDIpOgoJCQlwbGViID0gcGxlYiArIHRleHQyW2ldCglyZXR1cm4gcGxlYg==;1;-1;322300;2018-05-12 20:24:21
6883;2078992;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKToKICAgIHQzID0gIiIKICAgIGZvciBpIGluIHJhbmdlKGxlbih0ZXh0MSkgKyBsZW4odGV4dDIpKToKICAgICAgICBpZiBpIDwgbGVuKHRleHQxKToKICAgICAgICAgICAgdDMgPSB0MyArIHRleHQxW2ldCiAgICAgICAgaWYgaSA8IGxlbih0ZXh0Mik6CiAgICAgICAgICAgIHQzID0gdDMgKyB0ZXh0MVtpXQogICAgcmV0dXJuIHQz;0;-1;4742600;2018-05-12 20:30:52
6884;2078992;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKToKICAgIHQzID0gIiIKICAgIGZvciBpIGluIHJhbmdlKGxlbih0ZXh0MSkgKyBsZW4odGV4dDIpKToKICAgICAgICBpZiBpIDwgbGVuKHRleHQxKToKICAgICAgICAgICAgdDMgPSB0MyArIHRleHQxW2ldCiAgICAgICAgaWYgaSA8IGxlbih0ZXh0Mik6CiAgICAgICAgICAgIHQzID0gdDMgKyB0ZXh0MVtpXQogICAgcmV0dXJuIHQz;0;-1;4818800;2018-05-12 20:32:08
6885;2078992;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKToKICAgIHQzID0gIiIKICAgIGZvciBpIGluIHJhbmdlKGxlbih0ZXh0MSkgKyBsZW4odGV4dDIpKToKICAgICAgICBpZiBpIDwgbGVuKHRleHQxKToKICAgICAgICAgICAgdDMgPSB0MyArIHRleHQxW2ldCiAgICAgICAgaWYgaSA8IGxlbih0ZXh0Mik6CiAgICAgICAgICAgIHQzID0gdDMgKyB0ZXh0MVtpXQogICAgcmV0dXJuIHQz;0;-1;4819950;2018-05-12 20:32:09
6886;2078992;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKToKICAgIHQzID0gIiIKICAgIGZvciBpIGluIHJhbmdlKGxlbih0ZXh0MSkgKyBsZW4odGV4dDIpKToKICAgICAgICBpZiBpIDwgbGVuKHRleHQxKToKICAgICAgICAgICAgdDMgPSB0MyArIHRleHQxW2ldCiAgICAgICAgaWYgaSA8IGxlbih0ZXh0Mik6CiAgICAgICAgICAgIHQzID0gdDMgKyB0ZXh0MVtpXQogICAgcmV0dXJuIHQz;0;-1;4820950;2018-05-12 20:32:10
6887;2078992;28;ZGVmIHN0cmluZ196aXAodGV4dDEsIHRleHQyKToKICAgIHQzID0gIiIKICAgIGZvciBpIGluIHJhbmdlKGxlbih0ZXh0MSkgKyBsZW4odGV4dDIpKToKICAgICAgICBpZiBpIDwgbGVuKHRleHQxKToKICAgICAgICAgICAgdDMgPSB0MyArIHRleHQxW2ldCiAgICAgICAgaWYgaSA8IGxlbih0ZXh0Mik6CiAgICAgICAgICAgIHQzID0gdDMgKyB0ZXh0MltpXQogICAgcmV0dXJuIHQz;1;-1;4827100;2018-05-12 20:32:16
6888;2163758;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKToKICAgIHZ5c2xlZGVrPTEKICAgIGtvbnRyb2xhPTAKICAgIGZvciBwcnZlayBpbiBudW1iZXJzOgogICAgICAgIGlmIHBydmVrIT0wOgogICAgICAgIAl2eXNsZWRlaz12eXNsZWRlayAqIHBydmVrCiAgICAgICAgCWtvbnRyb2xhPWtvbnRyb2xhKzEKICAgIGlmIGtvbnRyb2xhPT0wOgogICAgICAgIHZ5bGVkZWs9MAogICAgcmV0dXJuIHZ5c2xlZGVrICAgIAo=;1;-1;322800;2018-05-12 20:43:43
6889;2004391;14;ZGVmIHBhbGluZHJvbSh0ZXh0KToKICAgIHJldHVybiBUcnVlCg==;0;-1;21800;2018-05-12 21:06:15
6890;2004391;14;ZGVmIHBhbGluZHJvbSh0ZXh0KToKICAgIHJldHVybiBUcnVlCg==;0;-1;1100;2018-05-12 21:06:19
6891;2163758;15;ZGVmIGV2ZXJ5X3NlY29uZF9udW1iZXIobnVtX2xpc3QpOgogICAgdnlzbGVkZWs9MQogICAgZm9yIGkgaW4gbnVtX2xpc3Q6CiAgICAgICAgdnlzbGVkZWs9dnlzbGVkZWsrMQogICAgICAgIGlmIHZ5c2xlZGVrICUgMj09MDoKICAgICAgICAgICAgcHJpbnQgKGkpCiAgICAgICAgZWxzZToKICAgICAgICAgICAgY29udGludWUKICAgICAgICAK;1;-1;353700;2018-05-12 21:06:49
6892;2162436;16;ZGVmIG1heF9wYWlyX3N1bShudW1fbGlzdCk6CiBrPSAwCiB0ID1bXQogZm9yIGkgaW4gbnVtX2xpc3Q6CiAgayA9IGsgK2kKICB0LmFwcGVuZChrKQogIGs9aQogcmV0dXJuKG1heCh0KSkK;1;-1;86850;2018-05-12 21:28:40
6893;2004391;4;ZGVmIGFscGhhYmV0KG4pOgogICAgZm9yIGkgaW4gcmFuZ2Uobik6CiAgICAgICAgaWYgaSA IDI2IAogICAgICAgIAlwcmludCgiaSAqIDEwMDAwIikKICAgICAgICBwcmludCgnQScpCg==;0;-1;115400;2018-05-12 22:10:09
6894;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;25050;2018-05-12 22:53:57
6895;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;85950;2018-05-12 22:54:58
6896;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;6800;2018-05-12 22:55:09
6897;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;12700;2018-05-12 22:55:15
6898;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;15550;2018-05-12 22:55:18
6899;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;21300;2018-05-12 22:55:24
6900;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;47000;2018-05-12 22:55:50
6901;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;49050;2018-05-12 22:55:52
6902;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;67050;2018-05-12 22:56:10
6903;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;96650;2018-05-12 22:56:41
6904;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;103000;2018-05-12 22:56:47
6905;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;103450;2018-05-12 22:56:48
6906;2080112;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;850;2018-05-12 22:57:07
6907;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcmV0dXJuIFRydWUK;0;-1;14850;2018-05-12 22:57:44
6908;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcmV0dXJuIEZhbHNlCg==;0;-1;24100;2018-05-12 22:57:54
6909;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcmV0dXJuIEZhbHNlCg==;0;-1;26700;2018-05-12 22:57:56
6910;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcHJpbnQoaGFwcHkoMywgNCwgMikpCg==;0;-1;55700;2018-05-12 22:58:26
6911;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcmV0dXJuIEZhbHNlCg==;0;-1;57600;2018-05-12 22:59:26
6912;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcmV0dXJuIEZhbHNlCg==;0;-1;61450;2018-05-12 22:59:30
6913;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcmV0dXJuIEZhbHNlCg==;0;-1;63100;2018-05-12 22:59:32
6914;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgcmV0dXJuIEZhbHNlCg==;0;-1;63700;2018-05-12 22:59:33
6915;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgZGVmIGhhcHB5KGEsIGIsIGMpOgo=;0;-1;41450;2018-05-12 23:00:56
6916;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgZGVmIGhhcHB5KGEsIGIsIGMpOgo=;0;-1;41700;2018-05-12 23:00:56
6917;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgZGVmIGhhcHB5KGEsIGIsIGMpOgo=;0;-1;42000;2018-05-12 23:00:57
6918;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgZGVmIGhhcHB5KGEsIGIsIGMpOgo=;0;-1;42300;2018-05-12 23:00:57
6919;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgZGVmIGhhcHB5KGEsIGIsIGMpOgo=;0;-1;42950;2018-05-12 23:00:58
6920;2080112;42;ZGVmIGhhcHB5KGEsIGIsIGMpOgogICAgZGVmIGhhcHB5KGEsIGIsIGMpOgo=;0;-1;43400;2018-05-12 23:00:58
6921;2164068;17;ZGVmIGZpdmVfbXVsdGlwbGVzKG51bV9saXN0KToKICAgIAogICAgaz1bXQogICAgZm9yIGkgaW4gbnVtX2xpc3Q6CiAgICAgICAgaWYgaSU1PT0wOgogICAgICAgICAgICBrLmFwcGVuZChpKQogICAgICAgIAkKICAgICAgICBlbHNlOgogICAgICAgICAgICAKICAgICAgICAgICAgY29udGludWUKICAgIHJldHVybiAoaykgICAgICAgIAo=;1;-1;331450;2018-05-12 23:08:17
6922;2164068;29;ZGVmIHVuaXF1ZShteWxpc3QpOgogICAgaz1bXQogICAgZm9yIGkgaW4gbXlsaXN0OgogICAgICAgIGlmIGkgbm90IGluIGs6CiAgICAgICAgICAgIGsuYXBwZW5kKGkpCiAgICByZXR1cm4gKGspICAgICAgICAKICAgIAo=;1;-1;235100;2018-05-12 23:14:04
6923;2164068;6;ZGVmIG5vbnplcm9fcHJvZHVjdChsaXN0KToKICBrb250cm9sYSA9IDAKICB2eXNsZWRlayA9IDEKICBmb3IgcHJ2ZWsgaW4gbGlzdDoKICAgIGlmIHBydmVrICE9IDA6CiAgICAgIHZ5c2xlZGVrID0gdnlzbGVkZWsgKiBwcnZlawogICAgICBrb250cm9sYSA9IGtvbnRyb2xhICsgMQogIGlmIGtvbnRyb2xhID09IDA6CiAgICB2eXNsZWRlayA9IDAKICByZXR1cm4gdnlzbGVkZWs=;1;-1;373450;2018-05-12 23:21:58
6924;2126139;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRzX2xpc3QpOgogICAgbmVqZGVsc2lTbG92byA9IHdvcmRzX2xpc3RbMF0KICAgIGZvciB4IGluIHJhbmdlKGxlbih3b3Jkc19saXN0KSk6CiAgICAgICAgaWYobGVuKG5lamRlbHNpU2xvdm8pIDwgbGVuKHdvcmRzX2xpc3RbeF0pKToKICAgICAgICAJbmVqZGVsc2lTbG92byA9IHdvcmRzX2xpc3RbeF0KICAgIHJldHVybiBuZWpkZWxzaVNsb3ZvCg==;1;-1;339650;2018-05-13 09:07:55
6925;2126139;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKToKICAgIHJlc3VsdCA9IDEKICAgIGZvciB4IGluIHJhbmdlKGxlbihudW1iZXJzKSk6CiAgICAgICAgaWYobnVtYmVyc1t4XSAhPSAwKToKICAgICAgICAgICAgcmVzdWx0ICo9IG51bWJlcnNbeF0KICAgIHJldHVybiByZXN1bHQKICAgICAgICAgICAgCiAgCiAgICAgICAgICAgIAo=;1;-1;103750;2018-05-13 09:09:58
6926;2162436;19;CmRlZiB6aWd6YWcodGV4dCk6CiBmb3IgaSwgcHJ2ZWsgaW4gZW51bWVyYXRlKHRleHQpOgogIGlmIGklMj09MDoKICAgdGV4dDIgPSBwcnZlawogICBmb3IgayBpbiB0ZXh0MjoKICAgIHByaW50KGssZW5kPSIuIikKIHByaW50KCkKIGZvciBnLCBwcnZlazIgaW4gZW51bWVyYXRlKHRleHQpOgogIGlmIGclMiE9MDoKICAgcHJpbnQocHJ2ZWsyLGVuZD0iLiIp;0;-1;500800;2018-05-13 12:44:30
6927;2162436;25;CmRlZiBjb3VudF9hKHRleHQpOgogY2VsZWsgPSAwCiBmb3IgaSwgcHJ2ZWsgaW4gZW51bWVyYXRlKHRleHQpOgogIGlmIHBydmVrID09IkEiIG9yIHBydmVrID09ImEiOgogICBjZWxlayA9IGNlbGVrKzEKIHJldHVybiBjZWxlaw==;1;-1;138400;2018-05-13 13:19:52
6928;528360;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;58550;2018-05-13 13:47:46
6929;528360;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJEdm9qbmFzb2JlayIsIG4pCg==;0;-1;59950;2018-05-13 13:47:48
6930;2165896;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKToKICAgIGtvbnRyb2xhPTAKICAgIHZ5c2xlZGVrPTEKICAgIGZvciBpIGluIG51bWJlcnM6CiAgICAgICAgaWYgaSE9MDoKICAgICAgICAgICAgdnlzbGVkZWs9IHZ5c2xlZGVrICogaQogICAgICAgICAgICBrb250cm9sYT0ga29udHJvbGErMQogICAgICAgIGlmIGtvbnRyb2xhPT0wOgogICAgICAgICAgICB2eXNsZWRlaz0wCiAgICByZXR1cm4gKHZ5c2xlZGVrKSAgICAgICAgCg==;0;-1;373850;2018-05-13 14:05:11
6931;2162436;26;ZGVmIGNlbnNvcnNoaXAodGV4dCk6CiBmb3IgaSwgcHJ2ZWsgaW4gZW51bWVyYXRlKHRleHQpOgogIGlmIGklMiA9PTA6CiAgIHByaW50KHBydmVrLCBlbmQgPSJ4IikKY2Vuc29yc2hpcCgiVGFqbmEgenByYXZhIikK;0;-1;49700;2018-05-13 14:25:34
6932;2166195;15;ZGVmIGV2ZXJ5X3NlY29uZF9udW1iZXIobnVtX2xpc3QpOgogICAgCiAgICBmb3IgaSBpbiBudW1fbGlzdDoKICAgICAgICBpZiBpJTI9PTAgb3IgaT09MToKICAgICAgICAgICAgcHJpbnQgKGkpCiAgICAgICAgZWxzZToKICAgICAgICAgICAgY29udGludWUK;0;-1;640350;2018-05-13 15:06:07
6933;2166195;15;ZGVmIGV2ZXJ5X3NlY29uZF9udW1iZXIobnVtX2xpc3QpOgoJZm9yIGkgaW4gbnVtX2xpc3Q6CiAgICAgICAgICAgIGlmIGk9PTAgb3IgaSUyPT0xOgogICAgICAgICAgICAgICAgcHJpbnQgKGkpCiAgICAgICAgICAgIGVsc2U6CiAgICAgICAgICAgICAgICBjb250aW51ZQ==;0;-1;1185500;2018-05-13 15:15:18
6934;2166195;15;ZGVmIGV2ZXJ5X3NlY29uZF9udW1iZXIobnVtX2xpc3QpOgoJZm9yIGkgaW4gbnVtX2xpc3Q6CiAgICAgICAgICAgIGlmIGk9PTAgb3IgW2ldJTI9PTE6CiAgICAgICAgICAgICAgICBwcmludCAoaSkKICAgICAgICAgICAgZWxzZToKICAgICAgICAgICAgICAgIGNvbnRpbnVl;0;-1;1203300;2018-05-13 15:15:36
6935;2166195;15;ZGVmIGV2ZXJ5X3NlY29uZF9udW1iZXIobnVtX2xpc3QpOgogICAgdnlzbGVkZWs9MAogICAgZm9yIGkgaW4gbnVtX2xpc3Q6CiAgICAgICAgdnlzbGVkZWs9dnlzbGVkZWsrMQogICAgICAgIGlmIHZ5c2xlZGVrJTI9PTE6CiAgICAgICAgICAgIHByaW50IChpKQogICAgICAgIGVsc2U6IAogICAgICAgICAgICBjb250aW51ZSAgICAKICAgIAo=;1;-1;100600;2018-05-13 15:18:04
6936;2166195;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKToKICAgIHZ5c2xlZGVrPTEKICAgIGtvbnRyb2xhPTAKICAgIGZvciBpIGluIG51bWJlcnM6CiAgICAgICAgaWYgaSE9MDoKICAgICAgICAgICAgdnlzbGVkZWs9dnlzbGVkZWsqaQogICAgICAgICAgICBrb250cm9sYT1rb250cm9sYSsxCiAgICAgICAgaWYga29udHJvbGE9PTA6CiAgICAgICAgICAgIHZ5c2xlZGVrPTAKICAgIHJldHVybiB2eXNsZWRlayAgICAgICAgCg==;0;-1;162950;2018-05-13 15:23:12
6937;2166195;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKToKICAgIHZ5c2xlZGVrPTEKICAgIGtvbnRyb2xhPTAKICAgIGZvciBpIGluIG51bWJlcnM6CiAgICAgICAgaWYgaSE9MDoKICAgICAgICAgICAgdnlzbGVkZWs9dnlzbGVkZWsqaQogICAgICAgICAgICBrb250cm9sYT1rb250cm9sYSsxCiAgICAgICAgaWYga29udHJvbGE9PTA6CiAgICAgICAgICAgIHZ5c2xlZGVrPTAKICAgICAgICAgICAgCiAgICByZXR1cm4gdnlzbGVkZWsgICAgICAgIAo=;0;-1;192750;2018-05-13 15:23:42
6938;2166195;17;ZGVmIGZpdmVfbXVsdGlwbGVzKG51bV9saXN0KToKICAgIGs9W10KICAgIGZvciBpIGluIG51bV9saXN0OgogICAgICAgIGlmIGklNT09MDoKICAgICAgICAgICAgay5hcHBlbmQoaSkKICAgICAgICBlbHNlOgogICAgICAgICAgICBjb250aW51ZQogICAgcmV0dXJuIGsgICAgICAgIAogICAgICAgICAgICAK;1;-1;119150;2018-05-13 15:29:33
6939;2166195;19;ZGVmIHppZ3phZyh0ZXh0KToKICAgIGZvciBpLHBydmVrIGluIGVudW1lcmF0ZSh0ZXh0KToKICAgICAgICBpZiBpJTI9PTA6CiAgICAgICAgICAgIHRleHQyPXBydmVrCiAgICAgICAgICAgIGZvciBrIGluIHRleHQyOgogICAgICAgICAgICAgICAgcHJpbnQoayxlbmQ9Ii4iKQogICAgcHJpbnQoKQogICAgZm9yIGcscHJ2ZWsyIGluIGVudW1lcmF0ZSh0ZXh0KToKICAgICAgICBpZiBnJTIhPTA6CiAgICAgICAgICAgIHRleHQzPXBydmVrMgogICAgICAgICAgICBmb3IgcyBpbiB0ZXh0MzoKICAgICAgICAgICAgICAgIHByaW50KGVuZD0iLiIpCiAgICAgICAgICAgICAgICBwcmludChzLGVuZD0iIikKICAgICAgICAgICAgICAgIAo=;0;-1;594500;2018-05-13 15:41:59
6940;2166195;25;ZGVmIGNvdW50X2EodGV4dCk6CiAgICB2eXNsZWRlaz0wCiAgICBmb3IgaSBpbiAodGV4dCk6CiAgICAgICAgaWYgaT09ImEiIG9yIGk9PSJBIjoKICAgICAgICAgICAgdnlzbGVkZWsgPSB2eXNsZWRlaysxCiAgICAgICAgICAgIAogICAgICAgIAogICAgcmV0dXJuIHZ5c2xlZGVrCg==;1;-1;134700;2018-05-13 15:44:41
6941;2166516;34;ZGVmIG11bHRpcGxlcyhuKToKICAgIHByaW50KCJ4MiIsIG4pCg==;0;-1;31550;2018-05-13 16:07:23
6942;2166195;29;ZGVmIHVuaXF1ZShteWxpc3QpOgogICAgc2V6bmFtPVtdCiAgICBmb3IgaSBpbiBteWxpc3Q6CiAgICAgICAgaWYgaSBub3QgaW4gbXlsaXN0OgogICAgICAgICAgICBzZXpuYW0uYXBwZW5kKGkpCiAgICAgICAgZWxzZToKICAgICAgICAgICAgY29udGludWUKICAgIHJldHVybiBzZXpuYW0gICAgICAgIAo=;0;-1;202850;2018-05-13 16:34:01
6943;2166195;29;ZGVmIHVuaXF1ZShteWxpc3QpOgogICAgdD1bXQogICAgZm9yIGkgaW4gbXlsaXN0OgogICAgICAgIGlmIGkgbm90IGluIHQ6CiAgICAgICAgICAgIHQuYXBwZW5kKGkpCiAgICAgICAgZWxzZToKICAgICAgICAgICAgY29udGludWUKICAgIHJldHVybiB0ICAgICAgICAK;1;-1;312250;2018-05-13 16:35:54
6944;2095775;17;ZGVmIGZpdmVfbXVsdGlwbGVzKG51bV9saXN0KToKICB4ID0gW10KICBmb3IgaSBpbiBudW1fbGlzdDoKICAgIGlmIGkgJSA1ID09IDA6CiAgICAgIHguYXBwZW5kKGkpCiAgcmV0dXJuIHg=;1;-1;162550;2018-05-13 17:03:15
6945;2095775;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKToKICAgIHggPSAxCiAgICBmb3IgaSBpbiBudW1iZXJzOgogICAgICAgIGlmIGkgPiAwOgogICAgICAgICAgICB4ID0geCAqIGkKICAgIHJldHVybiB4CiAgICAgICAgICAgIAo=;0;-1;132750;2018-05-13 17:06:12
6946;2095775;6;ZGVmIG5vbnplcm9fcHJvZHVjdChudW1iZXJzKToKICAgIHggPSAxCiAgICBmb3IgaSBpbiBudW1iZXJzOgogICAgICAgIGlmIGkgPiAwIG9yIGkgPCAwOgogICAgICAgICAgICB4ID0geCAqIGkKICAgIHJldHVybiB4CiAgICAgICAgICAgIAo=;1;-1;160000;2018-05-13 17:06:40
6947;2095775;31;ZGVmIGZpbmRfbG9uZ2VzdF93b3JkKHdvcmRsaXN0KToKICBsb25nZXN0V29yZCA9ICIiCiAgbWF4X2xlbiA9IDAKCiAgZm9yIHdvcmQgaW4gd29yZGxpc3Q6CiAgICBpZiBsZW4od29yZCkgPiBtYXhfbGVuOgogICAgICBtYXhfbGVuID0gbGVuKHdvcmQpCiAgICAgIGxvbmdlc3RXb3JkID0gd29yZAogIHJldHVybiBsb25nZXN0V29yZA==;1;-1;225900;2018-05-13 17:32:20
6948;2095775;25;ZGVmIGNvdW50X2EodGV4dCk6CiAgeCA9IDAKICBmb3IgbGV0dGVyIGluIHRleHQ6CiAgICBpZiBsZXR0ZXIgPT0gImEiOgogICAgICB4ID0geCArIDEKICAgIGlmIGxldHRlciA9PSAiQSI6CiAgICAgIHggPSB4ICsgMQogIHJldHVybiB4;1;-1;182200;2018-05-13 18:12:22
6949;2086966;17;ZGVmIGZpdmVfbXVsdGlwbGVzKG51bV9saXN0KToKCWsgPSBbXQoJZm9yIGkgaW4gKG51bV9saXN0KToKCQlpZiBpICUgNSA9PTA6CgkJCWsuYXBwZW5kKGkpCiAgICAgICAgICAgIAoJcmV0dXJuIGsK;1;-1;124000;2018-05-13 18:50:48
6950;2086966;30;ZGVmIG1vc3RfY29tbW9uKG15bGlzdCk6CglwID0gMAoJYyA9IDAKCXAyID0gMAoJYzIgPSAwCglmb3IgaSBpbiAobXlsaXN0KToKCQlpZiBjMiA9PSBpIG9yIGMgPT0gaSBhbmQgcDIgPD0gcCBvciBwIDw9IHAyOgoJCQlwID0gcDIgKyAxCgkJCWMyID0gYwoJCQljID0gaQoJcmV0dXJuIGMgICAgICAgICAgICAKICAgICAgICAK;0;-1;685350;2018-05-13 19:03:36
6951;2086966;30;ZGVmIG1vc3RfY29tbW9uKG15bGlzdCk6CglwID0gMAoJYyA9IDAKCXAyID0gMAoJYzIgPSAwCglmb3IgaSBpbiAobXlsaXN0KToKCQlpZiBjMiA9PSBpIG9yIGMgPT0gaSBhbmQgcDIgPD0gcCBvciBwIDw9IHAyOgoJCQlwID0gcDIgKyAxCgkJCWMyID0gYwoJCQljID0gaQoJcmV0dXJuIDEgICAgICAgICAgICAKICAgICAgICAK;0;-1;694700;2018-05-13 19:03:45
6952;2086966;30;ZGVmIG1vc3RfY29tbW9uKG15bGlzdCk6Cgl4ID0gMAoJcCA9IDAKCWMgPSAwCglwMiA9IDAKCWMyID0gMAoJZm9yIGkgaW4gKG15bGlzdCk6CgkJaWYgYzIgPT0gaSBvciBjID09IGkgYW5kIHAyIDw9IHAgb3IgcCA8PSBwMjoKCQkJcCA9IHAyICsgMQoJCQljMiA9IGMKCQkJYyA9IGkKCQkJeCA9IHggKyAxCgkJCWlmIHggPT0gMToKCQkJCXAyID0gcDIgKyAxCglyZXR1cm4gYyAgICAgICAgICAgICAKICAgICAgICAK;0;-1;956900;2018-05-13 19:08:09
